ad_spend_id,date,channel_id,campaign_id,adset_id,creative_id,impressions,clicks,conversions,spend,revenue_attributed
ad_2023-02-03_tiktok_paid,2023-02-03,tiktok_paid,campaign_7,adset_7,creative_28,22169,645,188,394.16,601.26
ad_2023-02-04_meta_paid,2023-02-04,meta_paid,campaign_9,adset_2,creative_86,30293,1456,165,718.72,2027.62
ad_2023-02-04_tiktok_paid,2023-02-04,tiktok_paid,campaign_3,adset_41,creative_28,82382,781,38,607.6,757.9
ad_2023-02-05_meta_paid,2023-02-05,meta_paid,campaign_5,adset_50,creative_55,39973,1542,67,137.34,402.64
ad_2023-02-05_tiktok_paid,2023-02-05,tiktok_paid,campaign_1,adset_39,creative_26,40069,1262,30,564.57,975.65
ad_2023-02-06_meta_paid,2023-02-06,meta_paid,campaign_10,adset_42,creative_22,73059,491,73,216.46,621.94
ad_2023-02-06_tiktok_paid,2023-02-06,tiktok_paid,campaign_1,adset_27,creative_40,19104,715,19,384.98,503.65
ad_2023-02-07_meta_paid,2023-02-07,meta_paid,campaign_3,adset_25,creative_27,83757,1142,84,926.01,1779.72
ad_2023-02-07_tiktok_paid,2023-02-07,tiktok_paid,campaign_1,adset_21,creative_76,94804,250,158,846.63,1490.8
ad_2023-02-08_meta_paid,2023-02-08,meta_paid,campaign_5,adset_9,creative_43,97064,1417,124,569.02,1509.65
ad_2023-02-08_tiktok_paid,2023-02-08,tiktok_paid,campaign_11,adset_14,creative_41,21488,348,86,303.75,808.58
ad_2023-02-09_meta_paid,2023-02-09,meta_paid,campaign_11,adset_29,creative_7,15388,1414,31,643.94,1585.9
ad_2023-02-09_tiktok_paid,2023-02-09,tiktok_paid,campaign_1,adset_48,creative_19,47138,1112,134,784.14,1891.99
ad_2023-02-10_meta_paid,2023-02-10,meta_paid,campaign_3,adset_24,creative_49,61377,409,25,754.2,2127.91
ad_2023-02-10_tiktok_paid,2023-02-10,tiktok_paid,campaign_16,adset_24,creative_87,55040,1193,125,889.29,1224.98
ad_2023-02-11_meta_paid,2023-02-11,meta_paid,campaign_15,adset_39,creative_44,45754,741,141,259.38,446.26
ad_2023-02-11_tiktok_paid,2023-02-11,tiktok_paid,campaign_12,adset_41,creative_24,68019,1805,41,1679.06,3424.29
ad_2023-02-12_meta_paid,2023-02-12,meta_paid,campaign_7,adset_20,creative_72,11453,259,165,513.99,977.47
ad_2023-02-12_tiktok_paid,2023-02-12,tiktok_paid,campaign_10,adset_20,creative_77,62096,246,127,339.62,599.84
ad_2023-02-13_meta_paid,2023-02-13,meta_paid,campaign_3,adset_37,creative_93,77901,1288,120,154.02,204.71
ad_2023-02-13_tiktok_paid,2023-02-13,tiktok_paid,campaign_13,adset_31,creative_9,15770,1011,109,1827.53,4472.51
ad_2023-02-14_meta_paid,2023-02-14,meta_paid,campaign_15,adset_43,creative_4,61449,728,102,329.1,553.35
ad_2023-02-14_tiktok_paid,2023-02-14,tiktok_paid,campaign_15,adset_15,creative_56,54238,380,52,927.14,2699.06
ad_2023-02-15_meta_paid,2023-02-15,meta_paid,campaign_6,adset_46,creative_55,76640,1783,112,430.67,937.84
ad_2023-02-15_tiktok_paid,2023-02-15,tiktok_paid,campaign_6,adset_15,creative_66,53054,790,163,143.54,235.38
ad_2023-02-16_meta_paid,2023-02-16,meta_paid,campaign_17,adset_47,creative_22,58379,748,109,998.44,2803.49
ad_2023-02-16_tiktok_paid,2023-02-16,tiktok_paid,campaign_6,adset_13,creative_60,29009,1238,193,431.19,977.91
ad_2023-02-17_meta_paid,2023-02-17,meta_paid,campaign_14,adset_32,creative_48,73584,441,70,576.89,815.37
ad_2023-02-17_tiktok_paid,2023-02-17,tiktok_paid,campaign_1,adset_4,creative_64,40392,1794,114,749.92,2209.54
ad_2023-02-18_meta_paid,2023-02-18,meta_paid,campaign_15,adset_48,creative_76,28582,1488,80,817.39,1946.62
ad_2023-02-18_tiktok_paid,2023-02-18,tiktok_paid,campaign_8,adset_31,creative_95,80120,508,57,929.76,1337.59
ad_2023-02-19_meta_paid,2023-02-19,meta_paid,campaign_10,adset_36,creative_36,14646,1345,186,881.83,2193.55
ad_2023-02-19_tiktok_paid,2023-02-19,tiktok_paid,campaign_13,adset_50,creative_17,39731,1704,65,216.28,565.41
ad_2023-02-20_meta_paid,2023-02-20,meta_paid,campaign_20,adset_46,creative_26,12478,1261,154,420.25,1206.1
ad_2023-02-20_tiktok_paid,2023-02-20,tiktok_paid,campaign_13,adset_7,creative_53,79848,1151,65,580.17,1691.35
ad_2023-02-21_meta_paid,2023-02-21,meta_paid,campaign_17,adset_2,creative_91,74847,1613,169,823.61,1648.85
ad_2023-02-21_tiktok_paid,2023-02-21,tiktok_paid,campaign_6,adset_20,creative_89,13845,119,19,335.07,910.79
ad_2023-02-22_meta_paid,2023-02-22,meta_paid,campaign_18,adset_37,creative_66,48009,828,20,342.24,736.05
ad_2023-02-22_tiktok_paid,2023-02-22,tiktok_paid,campaign_12,adset_11,creative_91,71477,1219,68,414.81,526.91
ad_2023-02-23_meta_paid,2023-02-23,meta_paid,campaign_18,adset_35,creative_22,98253,814,100,611.79,1351.92
ad_2023-02-23_tiktok_paid,2023-02-23,tiktok_paid,campaign_9,adset_46,creative_53,47865,1745,71,553.34,890.26
ad_2023-02-24_meta_paid,2023-02-24,meta_paid,campaign_6,adset_48,creative_27,68205,180,62,521.26,675.72
ad_2023-02-24_tiktok_paid,2023-02-24,tiktok_paid,campaign_18,adset_17,creative_8,90591,888,29,123.17,215.29
ad_2023-02-25_meta_paid,2023-02-25,meta_paid,campaign_3,adset_36,creative_93,21587,1861,80,245.68,432.38
ad_2023-02-25_tiktok_paid,2023-02-25,tiktok_paid,campaign_4,adset_47,creative_18,59232,704,122,733.79,2066.73
ad_2023-02-26_meta_paid,2023-02-26,meta_paid,campaign_8,adset_5,creative_60,63832,1742,174,510.09,1237.96
ad_2023-02-26_tiktok_paid,2023-02-26,tiktok_paid,campaign_7,adset_28,creative_17,99854,1633,31,954.63,1733.57
ad_2023-02-27_meta_paid,2023-02-27,meta_paid,campaign_2,adset_9,creative_45,39478,1860,18,635.45,1200.51
ad_2023-02-27_tiktok_paid,2023-02-27,tiktok_paid,campaign_5,adset_23,creative_8,69996,869,104,512.99,767.28
ad_2023-02-28_meta_paid,2023-02-28,meta_paid,campaign_7,adset_50,creative_68,65705,915,34,484.38,761.11
ad_2023-02-28_tiktok_paid,2023-02-28,tiktok_paid,campaign_12,adset_20,creative_47,11898,1942,21,799.57,1939.43
ad_2023-03-01_meta_paid,2023-03-01,meta_paid,campaign_5,adset_29,creative_39,90368,1495,34,646.12,1312.33
ad_2023-03-01_tiktok_paid,2023-03-01,tiktok_paid,campaign_9,adset_36,creative_72,36888,181,163,827.72,1273.07
ad_2023-03-02_meta_paid,2023-03-02,meta_paid,campaign_14,adset_6,creative_9,17613,387,146,990.61,1212.05
ad_2023-03-02_tiktok_paid,2023-03-02,tiktok_paid,campaign_17,adset_17,creative_1,71305,1116,85,646.33,1080.73
ad_2023-03-03_meta_paid,2023-03-03,meta_paid,campaign_8,adset_37,creative_55,80988,1468,95,693.93,991.14
ad_2023-03-03_tiktok_paid,2023-03-03,tiktok_paid,campaign_19,adset_41,creative_50,84097,676,64,380.48,1025.56
ad_2023-03-04_meta_paid,2023-03-04,meta_paid,campaign_11,adset_27,creative_9,88806,740,120,789.78,1480.61
ad_2023-03-04_tiktok_paid,2023-03-04,tiktok_paid,campaign_3,adset_46,creative_23,78465,313,94,133.87,359.41
ad_2023-03-05_meta_paid,2023-03-05,meta_paid,campaign_5,adset_10,creative_28,12487,1785,148,420.44,979.18
ad_2023-03-05_tiktok_paid,2023-03-05,tiktok_paid,campaign_17,adset_13,creative_21,28357,1639,102,324.66,415.33
ad_2023-03-06_meta_paid,2023-03-06,meta_paid,campaign_11,adset_34,creative_85,67858,341,15,773.95,1112.47
ad_2023-03-06_tiktok_paid,2023-03-06,tiktok_paid,campaign_19,adset_48,creative_100,18296,352,163,713.82,1978.31
ad_2023-03-07_meta_paid,2023-03-07,meta_paid,campaign_12,adset_13,creative_59,96490,524,79,603.82,1810.99
ad_2023-03-07_tiktok_paid,2023-03-07,tiktok_paid,campaign_6,adset_33,creative_69,34359,1896,168,422.38,657.7
ad_2023-03-08_meta_paid,2023-03-08,meta_paid,campaign_18,adset_16,creative_14,56143,722,62,532.11,649.97
ad_2023-03-08_tiktok_paid,2023-03-08,tiktok_paid,campaign_17,adset_28,creative_31,30288,1797,16,228.47,293.41
ad_2023-03-09_meta_paid,2023-03-09,meta_paid,campaign_6,adset_13,creative_13,20395,230,188,112.5,240.68
ad_2023-03-09_tiktok_paid,2023-03-09,tiktok_paid,campaign_12,adset_24,creative_62,44270,853,181,411.43,618.92
ad_2023-03-10_meta_paid,2023-03-10,meta_paid,campaign_9,adset_5,creative_49,86735,1755,122,715.19,1269.2
ad_2023-03-10_tiktok_paid,2023-03-10,tiktok_paid,campaign_16,adset_16,creative_4,40600,247,111,769.77,1550.56
ad_2023-03-11_meta_paid,2023-03-11,meta_paid,campaign_3,adset_22,creative_88,66038,1455,162,735.21,1262.71
ad_2023-03-11_tiktok_paid,2023-03-11,tiktok_paid,campaign_20,adset_24,creative_53,99579,579,200,860.88,1969.67
ad_2023-03-12_meta_paid,2023-03-12,meta_paid,campaign_10,adset_29,creative_99,87863,573,118,718.07,2133.41
ad_2023-03-12_tiktok_paid,2023-03-12,tiktok_paid,campaign_20,adset_41,creative_99,55061,100,94,248.52,644.44
ad_2023-03-13_meta_paid,2023-03-13,meta_paid,campaign_6,adset_19,creative_76,49988,268,110,557.77,1426.18
ad_2023-03-13_tiktok_paid,2023-03-13,tiktok_paid,campaign_18,adset_7,creative_72,13291,1028,14,522.67,945.29
ad_2023-03-14_meta_paid,2023-03-14,meta_paid,campaign_6,adset_25,creative_90,93190,874,12,807.12,1784.12
ad_2023-03-14_tiktok_paid,2023-03-14,tiktok_paid,campaign_2,adset_5,creative_11,97822,832,38,845.5,1352.88
ad_2023-03-15_meta_paid,2023-03-15,meta_paid,campaign_10,adset_25,creative_55,23262,1497,101,721.48,1991.69
ad_2023-03-15_tiktok_paid,2023-03-15,tiktok_paid,campaign_1,adset_35,creative_34,46926,954,13,401.74,792.69
ad_2023-03-16_meta_paid,2023-03-16,meta_paid,campaign_20,adset_43,creative_34,65944,1779,64,750.62,2012.49
ad_2023-03-16_tiktok_paid,2023-03-16,tiktok_paid,campaign_20,adset_39,creative_91,21565,174,25,777.06,1873.63
ad_2023-03-17_meta_paid,2023-03-17,meta_paid,campaign_1,adset_13,creative_99,81541,292,45,117.91,257.98
ad_2023-03-17_tiktok_paid,2023-03-17,tiktok_paid,campaign_16,adset_19,creative_3,58762,1945,78,788.25,2139.06
ad_2023-03-18_meta_paid,2023-03-18,meta_paid,campaign_18,adset_29,creative_10,93820,516,149,1035.58,2960.12
ad_2023-03-18_tiktok_paid,2023-03-18,tiktok_paid,campaign_1,adset_26,creative_23,24867,1138,41,120.64,182.64
ad_2023-03-19_meta_paid,2023-03-19,meta_paid,campaign_8,adset_18,creative_49,57594,1125,73,191.99,529.93
ad_2023-03-19_tiktok_paid,2023-03-19,tiktok_paid,campaign_15,adset_23,creative_28,66124,1769,157,761.35,1565.3
ad_2023-03-20_meta_paid,2023-03-20,meta_paid,campaign_14,adset_12,creative_35,87495,1113,190,727.87,1067.07
ad_2023-03-20_tiktok_paid,2023-03-20,tiktok_paid,campaign_20,adset_10,creative_78,57853,1572,80,634.9,1353.92
ad_2023-03-21_meta_paid,2023-03-21,meta_paid,campaign_9,adset_35,creative_46,50353,234,29,513.05,1507.75
ad_2023-03-21_tiktok_paid,2023-03-21,tiktok_paid,campaign_16,adset_17,creative_83,39420,1534,20,1014.13,2456.57
ad_2023-03-22_meta_paid,2023-03-22,meta_paid,campaign_20,adset_6,creative_33,44949,419,144,1099.13,1936.85
ad_2023-03-22_tiktok_paid,2023-03-22,tiktok_paid,campaign_18,adset_22,creative_42,93313,956,114,458.73,1090.69
ad_2023-03-23_meta_paid,2023-03-23,meta_paid,campaign_1,adset_20,creative_22,68862,840,159,552.5,1025.49
ad_2023-03-23_tiktok_paid,2023-03-23,tiktok_paid,campaign_13,adset_6,creative_24,77676,1612,141,367.96,563.86
ad_2023-03-24_meta_paid,2023-03-24,meta_paid,campaign_15,adset_24,creative_29,78990,725,13,1044.38,2277.69
ad_2023-03-24_tiktok_paid,2023-03-24,tiktok_paid,campaign_3,adset_8,creative_7,91842,106,173,644.49,1333.71
ad_2023-03-25_meta_paid,2023-03-25,meta_paid,campaign_3,adset_27,creative_3,67307,1521,185,585.37,797.51
ad_2023-03-25_tiktok_paid,2023-03-25,tiktok_paid,campaign_9,adset_11,creative_71,27718,1901,56,211.77,270.99
ad_2023-03-26_meta_paid,2023-03-26,meta_paid,campaign_20,adset_13,creative_35,56861,1620,140,602.89,1006.31
ad_2023-03-26_tiktok_paid,2023-03-26,tiktok_paid,campaign_18,adset_49,creative_88,13420,159,44,981.9,1464.78
ad_2023-03-27_meta_paid,2023-03-27,meta_paid,campaign_15,adset_38,creative_68,32115,1911,137,730.74,933.03
ad_2023-03-27_tiktok_paid,2023-03-27,tiktok_paid,campaign_9,adset_3,creative_32,83501,1642,172,609.85,1215.9
ad_2023-03-28_meta_paid,2023-03-28,meta_paid,campaign_13,adset_7,creative_68,19399,964,103,690.15,1964.61
ad_2023-03-28_tiktok_paid,2023-03-28,tiktok_paid,campaign_12,adset_10,creative_71,47972,327,54,778.98,1906.83
ad_2023-03-29_meta_paid,2023-03-29,meta_paid,campaign_6,adset_34,creative_17,93297,1667,20,807.33,1201.25
ad_2023-03-29_tiktok_paid,2023-03-29,tiktok_paid,campaign_15,adset_39,creative_79,90923,1228,100,954.42,2412.78
ad_2023-03-30_meta_paid,2023-03-30,meta_paid,campaign_20,adset_25,creative_41,20494,337,41,381.35,516.5
ad_2023-03-30_tiktok_paid,2023-03-30,tiktok_paid,campaign_19,adset_33,creative_76,81312,600,108,685.5,991.38
ad_2023-03-31_meta_paid,2023-03-31,meta_paid,campaign_8,adset_15,creative_98,94256,721,24,205.45,321.46
ad_2023-03-31_tiktok_paid,2023-03-31,tiktok_paid,campaign_17,adset_41,creative_33,99326,1766,101,1031.79,1920.37
ad_2023-04-01_meta_paid,2023-04-01,meta_paid,campaign_7,adset_29,creative_58,63006,1093,142,516.13,1217.74
ad_2023-04-01_tiktok_paid,2023-04-01,tiktok_paid,campaign_16,adset_9,creative_56,95530,237,140,214.57,259.46
ad_2023-04-02_meta_paid,2023-04-02,meta_paid,campaign_17,adset_7,creative_22,59290,251,124,578.3,700.91
ad_2023-04-02_tiktok_paid,2023-04-02,tiktok_paid,campaign_18,adset_8,creative_72,36071,979,163,217.71,530.07
ad_2023-04-03_meta_paid,2023-04-03,meta_paid,campaign_19,adset_27,creative_28,37347,501,128,474.73,771.07
ad_2023-04-03_tiktok_paid,2023-04-03,tiktok_paid,campaign_17,adset_3,creative_24,75916,124,81,450.77,635.71
ad_2023-04-04_meta_paid,2023-04-04,meta_paid,campaign_2,adset_38,creative_3,59341,1901,22,114.08,304.04
ad_2023-04-04_tiktok_paid,2023-04-04,tiktok_paid,campaign_17,adset_29,creative_82,89825,316,151,891.11,1704.61
ad_2023-04-05_meta_paid,2023-04-05,meta_paid,campaign_15,adset_10,creative_56,98088,1154,186,105.93,142.41
ad_2023-04-05_tiktok_paid,2023-04-05,tiktok_paid,campaign_5,adset_4,creative_74,32820,974,136,893.97,1551.12
ad_2023-04-06_meta_paid,2023-04-06,meta_paid,campaign_6,adset_33,creative_34,92955,1032,107,540.2,890.39
ad_2023-04-06_tiktok_paid,2023-04-06,tiktok_paid,campaign_6,adset_14,creative_30,63661,1562,11,410.36,921.76
ad_2023-04-07_meta_paid,2023-04-07,meta_paid,campaign_5,adset_26,creative_29,47734,145,37,535.25,1055.55
ad_2023-04-07_tiktok_paid,2023-04-07,tiktok_paid,campaign_12,adset_1,creative_9,25553,482,147,908.77,1803.71
ad_2023-04-08_meta_paid,2023-04-08,meta_paid,campaign_7,adset_2,creative_89,85559,1474,174,940.57,1556.88
ad_2023-04-08_tiktok_paid,2023-04-08,tiktok_paid,campaign_14,adset_5,creative_74,51016,442,122,783.54,2112.84
ad_2023-04-09_meta_paid,2023-04-09,meta_paid,campaign_12,adset_34,creative_91,91773,821,176,156.89,433.35
ad_2023-04-09_tiktok_paid,2023-04-09,tiktok_paid,campaign_20,adset_26,creative_63,20505,1264,38,516.67,1339.15
ad_2023-04-10_meta_paid,2023-04-10,meta_paid,campaign_15,adset_24,creative_97,32599,1086,70,312.4,572.9
ad_2023-04-10_tiktok_paid,2023-04-10,tiktok_paid,campaign_19,adset_45,creative_23,92281,1931,22,726.09,2058.52
ad_2023-04-11_meta_paid,2023-04-11,meta_paid,campaign_16,adset_5,creative_97,23861,951,107,106.65,291.66
ad_2023-04-11_tiktok_paid,2023-04-11,tiktok_paid,campaign_12,adset_27,creative_82,37054,903,137,501.15,1186.14
ad_2023-04-12_meta_paid,2023-04-12,meta_paid,campaign_6,adset_26,creative_83,62763,210,45,967.2,2813.76
ad_2023-04-12_tiktok_paid,2023-04-12,tiktok_paid,campaign_19,adset_4,creative_61,24067,466,121,475.02,1325.89
ad_2023-04-13_meta_paid,2023-04-13,meta_paid,campaign_16,adset_8,creative_27,68758,386,142,373.27,860.79
ad_2023-04-13_tiktok_paid,2023-04-13,tiktok_paid,campaign_14,adset_8,creative_71,36122,1970,161,816.64,1956.74
ad_2023-04-14_meta_paid,2023-04-14,meta_paid,campaign_1,adset_11,creative_27,93456,1546,98,653.9,1128.67
ad_2023-04-14_tiktok_paid,2023-04-14,tiktok_paid,campaign_10,adset_31,creative_66,45905,1580,27,449.15,1070.26
ad_2023-04-15_meta_paid,2023-04-15,meta_paid,campaign_16,adset_48,creative_89,72498,407,94,187.36,386.39
ad_2023-04-15_tiktok_paid,2023-04-15,tiktok_paid,campaign_1,adset_45,creative_87,55102,1269,200,198.41,515.27
ad_2023-04-16_meta_paid,2023-04-16,meta_paid,campaign_13,adset_43,creative_25,75859,1194,180,285.49,383.26
ad_2023-04-16_tiktok_paid,2023-04-16,tiktok_paid,campaign_14,adset_4,creative_10,10733,321,96,413.88,561.7
ad_2023-04-17_meta_paid,2023-04-17,meta_paid,campaign_4,adset_43,creative_57,85530,896,82,480.99,1432.55
ad_2023-04-17_tiktok_paid,2023-04-17,tiktok_paid,campaign_7,adset_24,creative_64,63419,1291,41,974.46,2869.92
ad_2023-04-18_meta_paid,2023-04-18,meta_paid,campaign_1,adset_47,creative_46,88757,1628,45,100.38,161.15
ad_2023-04-18_tiktok_paid,2023-04-18,tiktok_paid,campaign_5,adset_18,creative_58,25524,255,180,588.99,1687.06
ad_2023-04-19_meta_paid,2023-04-19,meta_paid,campaign_14,adset_47,creative_42,53386,1482,37,123.26,215.53
ad_2023-04-19_tiktok_paid,2023-04-19,tiktok_paid,campaign_15,adset_32,creative_83,99475,1389,68,941.54,1417.8
ad_2023-04-20_meta_paid,2023-04-20,meta_paid,campaign_18,adset_17,creative_45,95427,1746,89,997.48,1470.59
ad_2023-04-20_tiktok_paid,2023-04-20,tiktok_paid,campaign_12,adset_23,creative_21,98221,219,196,786.47,1275.38
ad_2023-04-21_meta_paid,2023-04-21,meta_paid,campaign_18,adset_40,creative_65,22774,1545,19,283.02,502.78
ad_2023-04-21_tiktok_paid,2023-04-21,tiktok_paid,campaign_10,adset_30,creative_66,57668,1496,188,666.84,1408.76
ad_2023-04-22_meta_paid,2023-04-22,meta_paid,campaign_1,adset_35,creative_20,48564,806,192,841.13,2317.6
ad_2023-04-22_tiktok_paid,2023-04-22,tiktok_paid,campaign_14,adset_20,creative_72,13846,1679,164,806.78,2404.78
ad_2023-04-23_meta_paid,2023-04-23,meta_paid,campaign_2,adset_47,creative_87,65680,869,54,1080.0,2975.48
ad_2023-04-23_tiktok_paid,2023-04-23,tiktok_paid,campaign_1,adset_49,creative_43,12249,1282,199,862.97,1593.11
ad_2023-04-24_meta_paid,2023-04-24,meta_paid,campaign_15,adset_23,creative_45,96590,1524,147,553.06,1151.02
ad_2023-04-24_tiktok_paid,2023-04-24,tiktok_paid,campaign_19,adset_42,creative_71,76761,1553,62,180.14,396.36
ad_2023-04-25_meta_paid,2023-04-25,meta_paid,campaign_2,adset_25,creative_10,19021,948,62,734.14,988.27
ad_2023-04-25_tiktok_paid,2023-04-25,tiktok_paid,campaign_13,adset_9,creative_17,73154,781,154,199.97,558.46
ad_2023-04-26_meta_paid,2023-04-26,meta_paid,campaign_13,adset_14,creative_46,79326,611,159,654.03,1385.5
ad_2023-04-26_tiktok_paid,2023-04-26,tiktok_paid,campaign_16,adset_6,creative_31,45299,1785,103,732.57,1127.82
ad_2023-04-27_meta_paid,2023-04-27,meta_paid,campaign_10,adset_10,creative_10,88318,694,120,628.16,1446.23
ad_2023-04-27_tiktok_paid,2023-04-27,tiktok_paid,campaign_16,adset_11,creative_54,30775,981,121,761.49,1837.45
ad_2023-04-28_meta_paid,2023-04-28,meta_paid,campaign_1,adset_29,creative_82,94287,994,153,776.86,1538.92
ad_2023-04-28_tiktok_paid,2023-04-28,tiktok_paid,campaign_8,adset_14,creative_93,28617,903,85,581.97,1455.49
ad_2023-04-29_meta_paid,2023-04-29,meta_paid,campaign_19,adset_42,creative_42,22438,640,196,682.2,849.67
ad_2023-04-29_tiktok_paid,2023-04-29,tiktok_paid,campaign_10,adset_32,creative_19,37176,353,138,566.17,1547.37
ad_2023-04-30_meta_paid,2023-04-30,meta_paid,campaign_9,adset_24,creative_33,42880,1430,42,705.26,1382.16
ad_2023-04-30_tiktok_paid,2023-04-30,tiktok_paid,campaign_1,adset_7,creative_94,84639,1598,126,594.41,1575.19
ad_2023-05-01_meta_paid,2023-05-01,meta_paid,campaign_4,adset_48,creative_50,23853,986,151,600.6,1744.95
ad_2023-05-01_tiktok_paid,2023-05-01,tiktok_paid,campaign_17,adset_46,creative_6,88424,1900,194,1091.57,2312.85
ad_2023-05-02_meta_paid,2023-05-02,meta_paid,campaign_10,adset_18,creative_73,18863,1002,11,183.93,415.27
ad_2023-05-02_tiktok_paid,2023-05-02,tiktok_paid,campaign_12,adset_29,creative_56,28577,1921,24,230.88,501.66
ad_2023-05-03_meta_paid,2023-05-03,meta_paid,campaign_16,adset_9,creative_9,27141,1612,198,371.4,597.17
ad_2023-05-03_tiktok_paid,2023-05-03,tiktok_paid,campaign_15,adset_28,creative_59,43299,1357,57,684.88,1966.87
ad_2023-05-04_meta_paid,2023-05-04,meta_paid,campaign_11,adset_10,creative_25,60201,1414,121,564.15,731.68
ad_2023-05-04_tiktok_paid,2023-05-04,tiktok_paid,campaign_4,adset_24,creative_86,61627,452,105,446.32,950.22
ad_2023-05-05_meta_paid,2023-05-05,meta_paid,campaign_15,adset_39,creative_92,26916,394,60,403.6,917.85
ad_2023-05-05_tiktok_paid,2023-05-05,tiktok_paid,campaign_11,adset_46,creative_21,49523,1577,171,843.36,2247.26
ad_2023-05-06_meta_paid,2023-05-06,meta_paid,campaign_14,adset_34,creative_24,68819,746,63,244.54,633.86
ad_2023-05-06_tiktok_paid,2023-05-06,tiktok_paid,campaign_8,adset_5,creative_95,82010,571,164,555.86,1405.33
ad_2023-05-07_meta_paid,2023-05-07,meta_paid,campaign_14,adset_11,creative_94,33617,957,174,158.8,415.18
ad_2023-05-07_tiktok_paid,2023-05-07,tiktok_paid,campaign_1,adset_45,creative_54,30314,1626,91,828.67,1519.2
ad_2023-05-08_meta_paid,2023-05-08,meta_paid,campaign_7,adset_34,creative_50,67970,1164,112,1344.32,3672.77
ad_2023-05-08_tiktok_paid,2023-05-08,tiktok_paid,campaign_9,adset_10,creative_29,92278,1730,191,924.11,1899.52
ad_2023-05-09_meta_paid,2023-05-09,meta_paid,campaign_8,adset_25,creative_98,27637,1776,86,1012.38,1927.34
ad_2023-05-09_tiktok_paid,2023-05-09,tiktok_paid,campaign_14,adset_44,creative_100,64226,1650,32,212.25,506.81
ad_2023-05-10_meta_paid,2023-05-10,meta_paid,campaign_15,adset_42,creative_19,69396,1614,173,728.9,2093.67
ad_2023-05-10_tiktok_paid,2023-05-10,tiktok_paid,campaign_10,adset_13,creative_46,85396,1322,168,432.41,740.68
ad_2023-05-11_meta_paid,2023-05-11,meta_paid,campaign_16,adset_10,creative_97,64604,1932,88,907.14,1284.37
ad_2023-05-11_tiktok_paid,2023-05-11,tiktok_paid,campaign_10,adset_30,creative_27,99100,380,132,874.74,2107.74
ad_2023-05-12_meta_paid,2023-05-12,meta_paid,campaign_10,adset_36,creative_91,93309,500,35,908.89,1465.98
ad_2023-05-12_tiktok_paid,2023-05-12,tiktok_paid,campaign_9,adset_46,creative_36,23454,1388,15,789.68,977.51
ad_2023-05-13_meta_paid,2023-05-13,meta_paid,campaign_13,adset_33,creative_64,15024,859,37,572.25,821.68
