email_event_id,date,campaign_id,audience_size,sends,opens,clicks,conversions,revenue_attributed
email_20230120_341,2023-01-20,email_campaign_42,18592,31421,2606,834,68,1630.41
email_20230120_342,2023-01-20,email_campaign_3,7986,44407,7584,566,63,1289.87
email_20230120_343,2023-01-20,email_campaign_17,18030,19521,7581,709,15,1168.42
email_20230121_344,2023-01-21,email_campaign_24,31200,24007,5456,83,40,3117.26
email_20230121_345,2023-01-21,email_campaign_5,32913,35637,839,322,76,4422.77
email_20230121_346,2023-01-21,email_campaign_29,20045,37124,5177,751,40,2581.01
email_20230121_347,2023-01-21,email_campaign_45,8784,27178,7201,405,15,4563.7
email_20230122_348,2023-01-22,email_campaign_12,18341,12700,7540,821,52,2610.45
email_20230122_349,2023-01-22,email_campaign_24,7043,19853,6836,163,82,3551.21
email_20230123_350,2023-01-23,email_campaign_11,12616,16636,1767,602,44,4392.26
email_20230123_351,2023-01-23,email_campaign_47,37672,37531,6519,490,58,1332.15
email_20230123_352,2023-01-23,email_campaign_20,45049,38334,2288,198,60,2128.71
email_20230124_353,2023-01-24,email_campaign_17,27726,4725,7090,149,11,2144.42
email_20230124_354,2023-01-24,email_campaign_4,24046,7322,4506,750,71,1666.72
email_20230125_355,2023-01-25,email_campaign_25,17769,14100,1482,409,82,3882.27
email_20230125_356,2023-01-25,email_campaign_3,46511,12547,5512,851,32,976.31
email_20230125_357,2023-01-25,email_campaign_14,19045,8875,6794,506,89,2767.6
email_20230125_358,2023-01-25,email_campaign_8,39507,7183,2603,382,17,616.65
email_20230125_359,2023-01-25,email_campaign_21,8056,12488,3150,250,74,1599.1
email_20230126_360,2023-01-26,email_campaign_38,28954,28446,7159,726,47,2987.72
email_20230126_361,2023-01-26,email_campaign_46,46477,42053,7675,135,19,1355.0
email_20230126_362,2023-01-26,email_campaign_49,34201,12982,6871,692,15,1735.5
email_20230126_363,2023-01-26,email_campaign_41,42286,15855,6952,624,77,4379.75
email_20230127_364,2023-01-27,email_campaign_14,39172,40880,1863,207,54,1656.74
email_20230127_365,2023-01-27,email_campaign_4,34822,17324,2408,657,81,2799.46
email_20230128_366,2023-01-28,email_campaign_15,28976,8092,7882,889,59,4687.86
email_20230128_367,2023-01-28,email_campaign_48,17885,13376,1976,550,64,3523.48
email_20230128_368,2023-01-28,email_campaign_15,9750,35803,3915,315,39,1298.12
email_20230128_369,2023-01-28,email_campaign_27,41029,6722,2626,581,87,3983.66
email_20230129_370,2023-01-29,email_campaign_24,45629,42787,3560,215,20,2137.74
email_20230129_371,2023-01-29,email_campaign_39,24088,40123,7278,397,63,2950.2
email_20230129_372,2023-01-29,email_campaign_28,45495,21389,4243,657,89,1475.36
email_20230129_373,2023-01-29,email_campaign_35,10671,10133,998,239,72,2722.74
email_20230130_374,2023-01-30,email_campaign_26,9575,24530,1706,350,58,4309.49
email_20230130_375,2023-01-30,email_campaign_40,34994,11494,2051,551,48,4912.02
email_20230130_376,2023-01-30,email_campaign_4,7401,25198,5593,384,33,2595.19
email_20230130_377,2023-01-30,email_campaign_9,49717,39968,8389,280,31,4613.33
email_20230130_378,2023-01-30,email_campaign_35,21833,44972,7283,272,51,1415.75
email_20230131_379,2023-01-31,email_campaign_24,7579,22742,7356,212,77,1577.89
email_20230131_380,2023-01-31,email_campaign_25,14003,18078,2715,811,13,1470.04
email_20230131_381,2023-01-31,email_campaign_45,40628,40098,7826,694,86,4768.14
email_20230131_382,2023-01-31,email_campaign_31,15845,9295,3959,482,54,569.36
email_20230201_383,2023-02-01,email_campaign_12,15962,6151,5636,722,20,671.95
email_20230201_384,2023-02-01,email_campaign_19,6355,20762,5322,475,20,1102.95
email_20230201_385,2023-02-01,email_campaign_50,33600,43581,5828,523,43,1165.58
email_20230202_386,2023-02-02,email_campaign_18,49958,11116,1822,754,78,3360.07
email_20230202_387,2023-02-02,email_campaign_15,25229,29718,5778,461,81,625.18
email_20230202_388,2023-02-02,email_campaign_43,44519,21427,5280,780,19,872.2
email_20230202_389,2023-02-02,email_campaign_48,17064,8652,967,420,27,3123.92
email_20230202_390,2023-02-02,email_campaign_43,19392,9028,5408,481,15,1274.31
email_20230203_391,2023-02-03,email_campaign_44,25382,36109,2371,256,77,2340.88
email_20230203_392,2023-02-03,email_campaign_35,41498,33995,5672,816,47,4240.06
email_20230203_393,2023-02-03,email_campaign_34,7150,36536,5944,589,74,3764.68
email_20230203_394,2023-02-03,email_campaign_24,15960,8294,3026,849,72,4894.56
email_20230203_395,2023-02-03,email_campaign_48,23063,11377,1677,137,77,1291.11
email_20230204_396,2023-02-04,email_campaign_28,27199,43870,7469,476,58,1958.78
email_20230204_397,2023-02-04,email_campaign_3,41182,4958,6570,527,66,2096.5
email_20230205_398,2023-02-05,email_campaign_42,16701,30114,5713,694,35,1766.52
email_20230205_399,2023-02-05,email_campaign_13,38829,34091,3938,572,68,2094.27
email_20230205_400,2023-02-05,email_campaign_37,6849,25000,6217,598,8,4704.77
email_20230205_401,2023-02-05,email_campaign_5,28460,9381,2543,714,21,4742.01
email_20230206_402,2023-02-06,email_campaign_47,12607,6194,5583,624,51,942.74
email_20230206_403,2023-02-06,email_campaign_40,42297,44385,3004,768,48,3018.08
email_20230206_404,2023-02-06,email_campaign_2,38901,24905,8981,154,77,1435.95
email_20230206_405,2023-02-06,email_campaign_22,16641,41912,7415,830,81,1426.09
email_20230206_406,2023-02-06,email_campaign_27,28905,34375,8963,383,89,4068.9
email_20230207_407,2023-02-07,email_campaign_2,31843,13975,1517,655,27,3880.06
email_20230207_408,2023-02-07,email_campaign_4,42939,29658,5534,725,54,4593.59
email_20230207_409,2023-02-07,email_campaign_12,39007,23735,6155,267,86,2188.71
email_20230207_410,2023-02-07,email_campaign_28,24042,30538,2298,775,66,4091.48
email_20230207_411,2023-02-07,email_campaign_46,25445,11799,7810,416,88,4818.1
email_20230208_412,2023-02-08,email_campaign_30,18190,27815,4585,261,29,1487.26
email_20230208_413,2023-02-08,email_campaign_21,10778,10802,3295,351,78,635.99
email_20230209_414,2023-02-09,email_campaign_39,20254,29903,5896,513,39,3614.78
email_20230209_415,2023-02-09,email_campaign_12,17566,24329,8760,560,32,919.84
email_20230209_416,2023-02-09,email_campaign_49,34345,26364,4066,327,89,1544.35
email_20230209_417,2023-02-09,email_campaign_50,5490,42169,6335,104,71,3431.89
email_20230209_418,2023-02-09,email_campaign_31,45223,30291,7587,127,55,2693.23
email_20230210_419,2023-02-10,email_campaign_4,42576,7553,5238,382,89,1526.58
email_20230210_420,2023-02-10,email_campaign_28,7183,25103,7113,290,71,1481.43
email_20230210_421,2023-02-10,email_campaign_7,49623,39582,2600,673,31,2764.65
email_20230211_422,2023-02-11,email_campaign_2,5545,24610,949,872,22,2837.25
email_20230211_423,2023-02-11,email_campaign_16,18437,34620,5695,705,54,4079.48
email_20230211_424,2023-02-11,email_campaign_28,38688,11121,3930,234,73,1951.72
email_20230212_425,2023-02-12,email_campaign_2,34279,7335,2080,691,23,1271.33
email_20230212_426,2023-02-12,email_campaign_23,20771,38145,1747,161,33,4263.51
email_20230212_427,2023-02-12,email_campaign_12,29152,28646,1466,694,76,712.61
email_20230212_428,2023-02-12,email_campaign_2,9742,21101,5150,338,83,3265.21
email_20230213_429,2023-02-13,email_campaign_31,8977,38768,2077,332,13,2008.67
email_20230213_430,2023-02-13,email_campaign_42,16348,15385,4565,618,56,1446.67
email_20230213_431,2023-02-13,email_campaign_49,41403,13944,1961,100,86,4502.41
email_20230213_432,2023-02-13,email_campaign_17,49661,29100,5848,802,67,2104.46
email_20230213_433,2023-02-13,email_campaign_7,40884,5430,4312,294,79,3711.11
email_20230214_434,2023-02-14,email_campaign_33,45899,36416,6814,258,56,4901.96
email_20230214_435,2023-02-14,email_campaign_37,27482,8625,3635,522,9,904.54
email_20230214_436,2023-02-14,email_campaign_39,42210,41454,5433,378,19,2185.02
email_20230215_437,2023-02-15,email_campaign_15,34807,42269,2678,151,62,858.53
email_20230215_438,2023-02-15,email_campaign_30,43007,23839,6106,853,51,824.77
email_20230215_439,2023-02-15,email_campaign_46,43660,19064,1281,333,30,1319.59
email_20230216_440,2023-02-16,email_campaign_40,32985,30745,6170,801,14,4561.49
email_20230216_441,2023-02-16,email_campaign_17,48823,7836,3351,528,20,3317.92
email_20230216_442,2023-02-16,email_campaign_22,34276,23769,1884,328,50,2716.74
email_20230217_443,2023-02-17,email_campaign_1,20664,28150,2205,232,56,3296.05
email_20230217_444,2023-02-17,email_campaign_14,29606,12384,3345,235,41,4110.54
email_20230217_445,2023-02-17,email_campaign_26,7322,10896,8391,463,67,2462.6
email_20230217_446,2023-02-17,email_campaign_26,26483,12949,5911,660,68,710.33
email_20230218_447,2023-02-18,email_campaign_9,15733,27574,6810,633,32,3739.5
email_20230218_448,2023-02-18,email_campaign_33,5496,27160,2403,416,15,1639.74
email_20230218_449,2023-02-18,email_campaign_26,13977,21296,1091,256,40,2120.66
email_20230218_450,2023-02-18,email_campaign_9,11702,40945,2339,483,56,2799.55
email_20230218_451,2023-02-18,email_campaign_18,19354,23899,6440,196,29,873.81
email_20230219_452,2023-02-19,email_campaign_7,48856,19396,8673,99,74,3565.05
email_20230219_453,2023-02-19,email_campaign_33,25692,15976,2633,417,61,2535.83
email_20230220_454,2023-02-20,email_campaign_38,8591,9725,6531,752,72,3209.68
email_20230220_455,2023-02-20,email_campaign_9,33545,8591,1841,310,53,1712.35
email_20230220_456,2023-02-20,email_campaign_8,37310,6592,6138,621,37,3617.11
email_20230221_457,2023-02-21,email_campaign_13,28061,44290,1919,151,75,4300.64
email_20230221_458,2023-02-21,email_campaign_3,25856,5585,4928,194,10,4018.06
email_20230221_459,2023-02-21,email_campaign_17,45484,17143,2103,171,22,3561.31
email_20230221_460,2023-02-21,email_campaign_9,48435,42188,5640,628,27,3201.0
email_20230222_461,2023-02-22,email_campaign_38,44252,21478,2247,204,70,1700.41
email_20230222_462,2023-02-22,email_campaign_9,18030,18418,8235,126,69,1890.09
email_20230222_463,2023-02-22,email_campaign_42,24883,42957,5531,678,53,3833.83
email_20230222_464,2023-02-22,email_campaign_22,49396,37395,4934,724,75,3054.02
email_20230222_465,2023-02-22,email_campaign_41,36055,7164,7940,434,57,2612.19
email_20230223_466,2023-02-23,email_campaign_12,49974,33397,3411,362,44,1805.76
email_20230223_467,2023-02-23,email_campaign_5,48996,13610,6295,707,29,3205.38
email_20230223_468,2023-02-23,email_campaign_15,26823,16190,5664,182,14,4791.47
email_20230223_469,2023-02-23,email_campaign_36,47391,30006,1720,423,40,3941.05
email_20230224_470,2023-02-24,email_campaign_48,16397,39701,3347,332,69,1812.48
email_20230224_471,2023-02-24,email_campaign_41,25319,27786,2192,690,79,1374.84
email_20230224_472,2023-02-24,email_campaign_33,35933,39027,8403,858,80,3333.35
email_20230225_473,2023-02-25,email_campaign_33,33632,17609,2398,491,37,727.53
email_20230225_474,2023-02-25,email_campaign_2,14469,42704,6596,900,17,1345.65
email_20230225_475,2023-02-25,email_campaign_34,37892,26911,7396,840,13,2188.57
email_20230225_476,2023-02-25,email_campaign_44,21167,44448,6073,431,40,2028.13
email_20230226_477,2023-02-26,email_campaign_5,48279,29753,6928,748,32,4909.89
email_20230226_478,2023-02-26,email_campaign_35,19089,42006,2785,436,15,1801.46
email_20230226_479,2023-02-26,email_campaign_39,18202,4596,3542,187,70,2300.12
email_20230226_480,2023-02-26,email_campaign_4,27182,7760,6383,552,43,1539.2
email_20230226_481,2023-02-26,email_campaign_50,24754,31598,7927,368,11,2265.99
email_20230227_482,2023-02-27,email_campaign_11,48723,40686,8925,771,83,3288.37
email_20230227_483,2023-02-27,email_campaign_17,48865,14689,8046,354,41,2040.68
email_20230227_484,2023-02-27,email_campaign_36,25485,16073,6592,274,58,906.97
email_20230227_485,2023-02-27,email_campaign_45,42592,16728,3583,441,72,3238.47
email_20230228_486,2023-02-28,email_campaign_19,27981,6127,5109,862,25,995.9
email_20230228_487,2023-02-28,email_campaign_5,26497,33825,3148,727,72,4294.4
email_20230301_488,2023-03-01,email_campaign_10,46595,38911,8570,460,67,2948.76
email_20230301_489,2023-03-01,email_campaign_35,13091,30231,8940,161,86,2646.19
email_20230301_490,2023-03-01,email_campaign_26,40027,16061,7344,423,9,951.78
email_20230301_491,2023-03-01,email_campaign_16,5647,24262,6751,803,75,3682.46
email_20230302_492,2023-03-02,email_campaign_17,35262,6382,8912,672,10,4511.06
email_20230302_493,2023-03-02,email_campaign_43,37422,42554,2164,846,81,2760.01
email_20230302_494,2023-03-02,email_campaign_33,12598,13933,7677,854,77,3017.01
email_20230303_495,2023-03-03,email_campaign_31,8986,24019,2127,454,49,1738.11
email_20230303_496,2023-03-03,email_campaign_5,36201,32983,7383,506,9,4127.2
email_20230303_497,2023-03-03,email_campaign_21,30216,19794,1905,286,74,3683.73
email_20230303_498,2023-03-03,email_campaign_19,28849,12303,5755,147,56,3744.84
email_20230303_499,2023-03-03,email_campaign_35,17400,17266,7646,264,17,3182.71
email_20230304_500,2023-03-04,email_campaign_30,10014,40756,7189,333,88,3876.72
email_20230304_501,2023-03-04,email_campaign_49,49990,39870,4709,597,85,4178.49
email_20230304_502,2023-03-04,email_campaign_44,28042,9037,4394,590,61,2868.9
email_20230304_503,2023-03-04,email_campaign_48,36303,39030,7013,809,82,2928.62
email_20230304_504,2023-03-04,email_campaign_3,40251,33842,4475,112,50,1421.71
email_20230305_505,2023-03-05,email_campaign_42,27769,27523,3462,229,28,1899.9
email_20230305_506,2023-03-05,email_campaign_16,27144,17201,7922,236,78,1424.07
email_20230305_507,2023-03-05,email_campaign_43,20596,34296,6844,474,39,1778.71
email_20230306_508,2023-03-06,email_campaign_18,9056,39790,5263,807,47,2660.85
email_20230306_509,2023-03-06,email_campaign_37,8814,26504,5206,367,58,4277.83
email_20230306_510,2023-03-06,email_campaign_30,23595,44040,6718,514,58,892.0
email_20230306_511,2023-03-06,email_campaign_34,31511,25715,7624,648,56,2578.07
email_20230307_512,2023-03-07,email_campaign_23,9759,16415,4257,785,58,4336.33
email_20230307_513,2023-03-07,email_campaign_2,47532,33346,881,722,79,2916.56
email_20230307_514,2023-03-07,email_campaign_29,30441,7696,3162,95,50,1544.09
email_20230308_515,2023-03-08,email_campaign_17,47749,24833,3289,397,34,3936.88
email_20230308_516,2023-03-08,email_campaign_2,17344,9548,6121,786,51,4604.19
email_20230309_517,2023-03-09,email_campaign_49,12401,4873,6033,178,69,2123.36
email_20230309_518,2023-03-09,email_campaign_15,17639,17507,6931,681,55,4205.22
email_20230309_519,2023-03-09,email_campaign_39,37637,9854,8092,877,81,2047.75
email_20230310_520,2023-03-10,email_campaign_37,12653,36174,8614,221,77,2678.74
email_20230310_521,2023-03-10,email_campaign_16,14387,17600,1868,638,19,1377.66
email_20230310_522,2023-03-10,email_campaign_27,9287,34328,839,610,44,1036.84
email_20230310_523,2023-03-10,email_campaign_13,10631,28328,6774,401,90,1759.54
email_20230310_524,2023-03-10,email_campaign_25,8565,35811,5343,230,88,3865.59
email_20230311_525,2023-03-11,email_campaign_1,8859,18362,2511,448,55,2741.85
email_20230311_526,2023-03-11,email_campaign_34,21082,33221,3021,625,35,2477.51
email_20230311_527,2023-03-11,email_campaign_40,42750,10673,6805,748,29,1677.78
email_20230311_528,2023-03-11,email_campaign_46,32160,20507,2633,607,29,3608.95
email_20230311_529,2023-03-11,email_campaign_12,42495,9950,5917,422,83,1096.56
email_20230312_530,2023-03-12,email_campaign_20,15200,6269,7074,341,11,3918.33
email_20230312_531,2023-03-12,email_campaign_7,28662,16955,2304,318,13,1545.18
email_20230312_532,2023-03-12,email_campaign_32,28090,10751,7276,193,50,4240.2
email_20230313_533,2023-03-13,email_campaign_45,9271,28554,3519,166,41,4998.07
email_20230313_534,2023-03-13,email_campaign_21,40290,11540,1338,537,40,1649.49
email_20230313_535,2023-03-13,email_campaign_34,29033,40485,7123,768,35,3807.47
email_20230313_536,2023-03-13,email_campaign_1,9791,26376,5952,362,17,3440.55
email_20230313_537,2023-03-13,email_campaign_14,36158,33646,6514,213,47,2505.2
email_20230314_538,2023-03-14,email_campaign_24,19843,29104,2605,346,62,1372.72
email_20230314_539,2023-03-14,email_campaign_7,21764,19989,7514,828,57,4948.41
email_20230314_540,2023-03-14,email_campaign_4,6567,18411,7565,378,14,4742.04
email_20230315_541,2023-03-15,email_campaign_46,44002,9937,8570,471,50,4073.8
email_20230315_542,2023-03-15,email_campaign_30,16076,20297,6204,769,86,3889.52
email_20230315_543,2023-03-15,email_campaign_20,36878,32903,8680,603,55,2252.82
email_20230316_544,2023-03-16,email_campaign_23,38709,38603,6162,752,36,1203.86
email_20230316_545,2023-03-16,email_campaign_41,31514,43528,5555,145,16,4946.96
email_20230316_546,2023-03-16,email_campaign_49,20825,34731,8378,455,79,511.41
email_20230316_547,2023-03-16,email_campaign_7,20656,36332,3983,657,50,2224.32
email_20230317_548,2023-03-17,email_campaign_48,48186,42887,858,382,34,3021.68
email_20230317_549,2023-03-17,email_campaign_43,47289,33025,6039,209,38,2837.28
email_20230317_550,2023-03-17,email_campaign_12,25065,23887,1438,822,79,1288.27
email_20230317_551,2023-03-17,email_campaign_16,9526,33244,7343,848,33,4761.16
email_20230317_552,2023-03-17,email_campaign_23,40458,35535,4045,724,61,2346.99
email_20230318_553,2023-03-18,email_campaign_42,6089,39684,3751,465,87,2979.93
email_20230318_554,2023-03-18,email_campaign_44,49256,10512,4511,683,60,2974.41
email_20230319_555,2023-03-19,email_campaign_22,24461,39586,3766,219,14,1480.9
email_20230319_556,2023-03-19,email_campaign_22,17538,42960,4793,224,21,781.81
email_20230319_557,2023-03-19,email_campaign_49,24979,44400,803,118,30,2170.48
email_20230320_558,2023-03-20,email_campaign_20,27033,12451,5356,594,11,4142.68
email_20230320_559,2023-03-20,email_campaign_38,19791,35162,4636,110,36,4014.78
email_20230320_560,2023-03-20,email_campaign_16,24301,25005,6108,844,35,4174.05
email_20230320_561,2023-03-20,email_campaign_17,49818,6570,900,181,13,2625.53
email_20230320_562,2023-03-20,email_campaign_34,44820,4745,8790,305,17,2700.45
email_20230321_563,2023-03-21,email_campaign_41,13824,20397,1285,268,64,2599.46
email_20230321_564,2023-03-21,email_campaign_12,28957,25355,6469,437,13,4094.87
email_20230321_565,2023-03-21,email_campaign_37,39883,29224,4923,895,57,4570.44
email_20230321_566,2023-03-21,email_campaign_28,40495,21728,3292,820,62,2289.92
email_20230321_567,2023-03-21,email_campaign_9,25333,35241,5778,358,11,4694.28
