return_id,order_line_id,product_id,return_reason,return_timestamp,refund_amount
return_0000310,order_001654_3,prod_362,Wrong Size,2022-12-04 20:42:00+00:00,60.13
return_0000311,order_001676_1,prod_427,Wrong Size,2022-12-02 12:45:00+00:00,21.54
return_0000312,order_001680_2,prod_489,Defective,2022-12-22 16:43:00+00:00,45.93
return_0000313,order_001691_1,prod_417,Changed Mind,2022-12-04 21:13:00+00:00,94.54
return_0000314,order_001691_2,prod_238,Late Delivery,2022-12-11 15:06:00+00:00,10.2
return_0000315,order_001695_1,prod_079,Defective,2022-12-24 20:46:00+00:00,15.86
return_0000316,order_001700_1,prod_068,Wrong Size,2022-11-26 20:54:00+00:00,58.8
return_0000317,order_001701_3,prod_095,Wrong Size,2022-12-03 08:00:00+00:00,14.6
return_0000318,order_001705_4,prod_031,Defective,2022-12-12 14:47:00+00:00,97.85
return_0000319,order_001727_2,prod_536,Changed Mind,2022-12-15 18:19:00+00:00,37.45
return_0000320,order_001731_2,prod_342,Wrong Size,2022-12-24 20:46:00+00:00,45.47
return_0000321,order_001733_3,prod_179,Changed Mind,2022-11-26 21:27:00+00:00,186.56
return_0000322,order_001751_5,prod_231,Late Delivery,2022-12-01 10:44:00+00:00,19.53
return_0000323,order_001758_1,prod_247,Not as Described,2022-11-29 19:49:00+00:00,58.08
return_0000324,order_001759_2,prod_120,Not as Described,2022-12-19 08:20:00+00:00,13.27
return_0000325,order_001765_1,prod_598,Late Delivery,2022-12-01 22:06:00+00:00,134.76
return_0000326,order_001766_1,prod_061,Changed Mind,2022-12-10 21:09:00+00:00,11.44
return_0000327,order_001771_3,prod_183,Changed Mind,2022-11-29 18:18:00+00:00,186.74
return_0000328,order_001774_2,prod_071,Defective,2022-12-08 11:26:00+00:00,36.47
return_0000329,order_001789_2,prod_069,Not as Described,2022-12-04 18:07:00+00:00,36.32
return_0000330,order_001796_3,prod_079,Late Delivery,2022-12-24 17:39:00+00:00,18.01
return_0000331,order_001803_3,prod_202,Defective,2022-11-27 12:40:00+00:00,18.31
return_0000332,order_001803_4,prod_210,Not as Described,2022-12-04 12:51:00+00:00,24.82
return_0000333,order_001807_2,prod_287,Wrong Size,2022-12-24 19:58:00+00:00,60.77
return_0000334,order_001810_2,prod_187,Changed Mind,2022-12-05 17:12:00+00:00,9.12
return_0000335,order_001811_3,prod_598,Changed Mind,2022-12-05 11:47:00+00:00,22.22
return_0000336,order_001814_2,prod_162,Defective,2022-11-28 18:00:00+00:00,48.42
return_0000337,order_001814_3,prod_257,Changed Mind,2022-12-19 12:20:00+00:00,52.06
return_0000338,order_001815_2,prod_497,Changed Mind,2022-12-02 19:39:00+00:00,9.57
return_0000339,order_001818_1,prod_102,Wrong Size,2022-12-13 15:50:00+00:00,16.44
return_0000340,order_001840_3,prod_146,Defective,2022-12-20 11:42:00+00:00,13.66
return_0000341,order_001841_2,prod_019,Late Delivery,2022-12-15 19:25:00+00:00,14.37
return_0000342,order_001848_4,prod_284,Wrong Size,2022-12-24 18:56:00+00:00,34.35
return_0000343,order_001853_1,prod_190,Late Delivery,2022-11-29 15:47:00+00:00,56.9
return_0000344,order_001856_1,prod_280,Defective,2022-12-25 22:10:00+00:00,37.65
return_0000345,order_001863_1,prod_028,Late Delivery,2022-12-11 13:04:00+00:00,41.75
return_0000346,order_001864_1,prod_022,Wrong Size,2022-12-16 11:27:00+00:00,81.4
return_0000347,order_001866_2,prod_049,Late Delivery,2022-12-24 11:59:00+00:00,28.01
return_0000348,order_001868_4,prod_066,Changed Mind,2022-11-30 14:51:00+00:00,28.99
return_0000349,order_001875_5,prod_087,Defective,2022-12-08 16:45:00+00:00,36.59
return_0000350,order_001879_3,prod_281,Not as Described,2022-12-22 11:30:00+00:00,114.9
return_0000351,order_001880_4,prod_277,Changed Mind,2022-12-19 19:08:00+00:00,19.68
return_0000352,order_001886_1,prod_235,Late Delivery,2022-12-08 14:17:00+00:00,9.78
return_0000353,order_001886_2,prod_006,Not as Described,2022-11-26 20:48:00+00:00,76.56
return_0000354,order_001894_3,prod_553,Not as Described,2022-12-19 13:56:00+00:00,58.15
return_0000355,order_001897_1,prod_169,Changed Mind,2022-12-19 08:39:00+00:00,70.76
return_0000356,order_001901_4,prod_516,Defective,2022-12-08 12:18:00+00:00,130.51
return_0000357,order_001907_1,prod_001,Changed Mind,2022-11-27 10:06:00+00:00,24.79
return_0000358,order_001909_3,prod_316,Not as Described,2022-12-17 13:59:00+00:00,96.74
return_0000359,order_001920_2,prod_153,Not as Described,2022-12-09 12:56:00+00:00,19.32
return_0000360,order_001924_3,prod_025,Changed Mind,2022-12-10 19:52:00+00:00,42.02
return_0000361,order_001926_2,prod_496,Wrong Size,2022-12-03 09:33:00+00:00,48.83
return_0000362,order_001927_2,prod_321,Wrong Size,2022-12-01 22:52:00+00:00,21.8
return_0000363,order_001949_2,prod_099,Changed Mind,2022-12-12 18:26:00+00:00,35.5
return_0000364,order_001951_2,prod_306,Wrong Size,2022-12-14 08:18:00+00:00,39.28
return_0000365,order_001956_3,prod_339,Not as Described,2022-11-27 11:34:00+00:00,5.85
return_0000366,order_001961_1,prod_072,Wrong Size,2022-11-28 15:41:00+00:00,75.74
return_0000367,order_001970_2,prod_497,Wrong Size,2022-11-26 18:19:00+00:00,69.22
return_0000368,order_001972_1,prod_169,Changed Mind,2022-12-15 15:56:00+00:00,143.56
return_0000369,order_001973_2,prod_135,Not as Described,2022-12-09 18:16:00+00:00,194.24
return_0000370,order_001976_3,prod_207,Not as Described,2022-12-25 19:32:00+00:00,12.16
return_0000371,order_001977_2,prod_147,Late Delivery,2022-11-30 13:22:00+00:00,70.39
return_0000372,order_001983_2,prod_565,Late Delivery,2022-12-24 10:31:00+00:00,159.96
return_0000373,order_001996_2,prod_273,Defective,2022-11-26 16:59:00+00:00,23.32
return_0000374,order_002000_2,prod_192,Changed Mind,2022-12-16 08:10:00+00:00,140.72
return_0000375,order_002002_1,prod_588,Late Delivery,2022-12-09 16:02:00+00:00,8.15
return_0000376,order_002008_1,prod_169,Changed Mind,2022-11-29 22:10:00+00:00,58.44
return_0000377,order_002018_1,prod_048,Late Delivery,2022-12-07 22:36:00+00:00,13.62
return_0000378,order_002020_1,prod_247,Wrong Size,2022-12-19 22:16:00+00:00,54.16
return_0000379,order_002029_5,prod_479,Not as Described,2022-12-15 09:36:00+00:00,43.38
return_0000380,order_002030_3,prod_252,Wrong Size,2022-12-13 19:07:00+00:00,21.58
return_0000381,order_002030_4,prod_522,Not as Described,2022-12-20 19:16:00+00:00,13.17
return_0000382,order_002033_3,prod_558,Changed Mind,2022-12-14 13:34:00+00:00,21.68
return_0000383,order_002038_3,prod_009,Wrong Size,2022-12-22 09:07:00+00:00,25.31
return_0000384,order_002042_2,prod_544,Changed Mind,2022-12-03 17:53:00+00:00,15.62
return_0000385,order_002050_3,prod_565,Wrong Size,2022-12-12 21:23:00+00:00,95.27
return_0000386,order_002053_2,prod_418,Changed Mind,2022-12-04 15:38:00+00:00,12.85
return_0000387,order_002056_1,prod_205,Wrong Size,2022-12-23 13:03:00+00:00,35.07
return_0000388,order_002072_4,prod_137,Wrong Size,2022-12-13 12:08:00+00:00,111.18
return_0000389,order_002082_2,prod_542,Changed Mind,2022-11-30 20:35:00+00:00,119.32
return_0000390,order_002084_1,prod_339,Changed Mind,2022-11-27 09:38:00+00:00,294.78
return_0000391,order_002085_3,prod_126,Defective,2022-12-04 21:33:00+00:00,17.34
return_0000392,order_002092_1,prod_516,Wrong Size,2022-11-30 09:27:00+00:00,65.62
return_0000393,order_002092_2,prod_160,Changed Mind,2022-12-20 17:54:00+00:00,94.94
return_0000394,order_002099_1,prod_562,Changed Mind,2022-12-26 19:39:00+00:00,118.26
return_0000395,order_002105_5,prod_293,Defective,2022-11-29 18:35:00+00:00,171.36
return_0000396,order_002114_1,prod_006,Changed Mind,2022-12-07 20:34:00+00:00,196.22
return_0000397,order_002118_4,prod_553,Wrong Size,2022-12-05 20:52:00+00:00,8.65
return_0000398,order_002131_4,prod_425,Changed Mind,2022-12-13 08:42:00+00:00,137.25
return_0000399,order_002132_1,prod_468,Not as Described,2022-12-13 18:56:00+00:00,120.51
return_0000400,order_002149_1,prod_427,Defective,2022-12-25 22:03:00+00:00,26.01
return_0000401,order_002149_2,prod_053,Wrong Size,2022-12-15 22:33:00+00:00,29.8
return_0000402,order_002150_3,prod_123,Defective,2022-12-12 19:01:00+00:00,88.66
return_0000403,order_002165_4,prod_066,Late Delivery,2022-12-02 11:56:00+00:00,138.64
return_0000404,order_002179_1,prod_495,Not as Described,2022-11-28 11:07:00+00:00,36.2
return_0000405,order_002185_1,prod_011,Changed Mind,2022-11-28 19:54:00+00:00,145.84
return_0000406,order_002186_2,prod_049,Late Delivery,2022-12-03 19:06:00+00:00,86.84
return_0000407,order_002197_1,prod_144,Changed Mind,2022-12-22 16:10:00+00:00,25.44
return_0000408,order_002204_3,prod_418,Late Delivery,2022-12-20 17:59:00+00:00,49.75
return_0000409,order_002214_1,prod_211,Changed Mind,2022-12-25 13:58:00+00:00,22.86
return_0000410,order_002214_5,prod_387,Changed Mind,2022-12-22 08:18:00+00:00,25.82
return_0000411,order_002218_1,prod_177,Defective,2022-12-25 15:54:00+00:00,18.44
return_0000412,order_002229_2,prod_509,Wrong Size,2022-12-06 14:18:00+00:00,11.76
return_0000413,order_002230_3,prod_083,Changed Mind,2022-12-16 09:29:00+00:00,42.15
return_0000414,order_002233_3,prod_272,Changed Mind,2022-11-28 18:57:00+00:00,29.85
return_0000415,order_002234_1,prod_195,Defective,2022-12-10 22:08:00+00:00,6.89
return_0000416,order_002236_1,prod_072,Late Delivery,2022-12-04 19:28:00+00:00,58.36
return_0000417,order_002239_1,prod_054,Defective,2022-12-08 10:30:00+00:00,42.67
return_0000418,order_002242_2,prod_121,Changed Mind,2022-12-24 11:22:00+00:00,39.72
return_0000419,order_002245_3,prod_562,Changed Mind,2022-12-17 12:29:00+00:00,56.6
return_0000420,order_002247_2,prod_202,Changed Mind,2022-12-28 20:49:00+00:00,25.39
return_0000421,order_002247_4,prod_050,Late Delivery,2022-12-10 15:30:00+00:00,38.08
return_0000422,order_002249_2,prod_308,Not as Described,2022-12-18 13:27:00+00:00,25.27
return_0000423,order_002261_5,prod_231,Defective,2022-12-13 16:39:00+00:00,76.16
return_0000424,order_002263_1,prod_386,Defective,2022-12-22 16:22:00+00:00,39.14
return_0000425,order_002264_4,prod_032,Defective,2022-12-15 13:32:00+00:00,156.77
return_0000426,order_002267_3,prod_594,Defective,2022-12-12 15:30:00+00:00,178.26
return_0000427,order_002274_1,prod_016,Not as Described,2022-12-11 12:46:00+00:00,86.19
return_0000428,order_002281_1,prod_271,Late Delivery,2022-12-11 14:23:00+00:00,18.38
return_0000429,order_002285_2,prod_497,Wrong Size,2022-12-19 18:04:00+00:00,78.15
return_0000430,order_002295_1,prod_304,Changed Mind,2022-12-23 08:33:00+00:00,40.24
return_0000431,order_002296_3,prod_143,Wrong Size,2022-12-23 14:38:00+00:00,56.45
return_0000432,order_002311_2,prod_017,Defective,2022-12-02 08:39:00+00:00,23.39
return_0000433,order_002322_3,prod_229,Late Delivery,2022-12-17 11:47:00+00:00,55.42
return_0000434,order_002323_3,prod_446,Wrong Size,2022-12-01 15:21:00+00:00,129.94
return_0000435,order_002334_3,prod_345,Changed Mind,2022-11-29 13:35:00+00:00,9.34
return_0000436,order_002335_2,prod_037,Changed Mind,2022-12-08 15:37:00+00:00,77.92
return_0000437,order_002344_2,prod_201,Changed Mind,2022-12-20 20:13:00+00:00,57.74
return_0000438,order_002345_1,prod_175,Wrong Size,2022-11-30 21:13:00+00:00,168.38
return_0000439,order_002346_3,prod_557,Late Delivery,2022-12-19 12:43:00+00:00,32.88
return_0000440,order_002349_2,prod_445,Changed Mind,2022-12-20 10:55:00+00:00,90.83
return_0000441,order_002351_1,prod_386,Late Delivery,2022-12-16 22:34:00+00:00,22.3
return_0000442,order_002361_3,prod_582,Changed Mind,2022-12-13 11:22:00+00:00,35.42
return_0000443,order_002362_1,prod_571,Wrong Size,2022-12-10 20:08:00+00:00,66.06
return_0000444,order_002377_1,prod_295,Wrong Size,2022-12-14 17:39:00+00:00,78.48
return_0000445,order_002378_3,prod_490,Wrong Size,2022-12-24 12:33:00+00:00,97.8
return_0000446,order_002379_1,prod_179,Not as Described,2022-12-10 13:29:00+00:00,54.13
return_0000447,order_002386_2,prod_240,Defective,2022-12-07 21:58:00+00:00,13.94
return_0000448,order_002391_2,prod_447,Changed Mind,2022-12-14 14:12:00+00:00,49.13
return_0000449,order_002405_2,prod_562,Not as Described,2022-12-18 16:12:00+00:00,15.57
return_0000450,order_002411_1,prod_561,Wrong Size,2022-12-08 21:41:00+00:00,15.19
return_0000451,order_002412_2,prod_490,Late Delivery,2022-12-02 11:37:00+00:00,35.54
return_0000452,order_002413_1,prod_243,Defective,2022-12-21 16:49:00+00:00,33.5
return_0000453,order_002431_4,prod_040,Late Delivery,2022-12-27 10:09:00+00:00,82.5
return_0000454,order_002434_3,prod_573,Changed Mind,2022-12-06 10:12:00+00:00,94.0
return_0000455,order_002435_1,prod_444,Not as Described,2022-12-08 10:00:00+00:00,26.47
return_0000456,order_002442_1,prod_025,Not as Described,2022-12-28 20:50:00+00:00,34.86
return_0000457,order_002449_4,prod_528,Wrong Size,2022-12-22 12:59:00+00:00,155.42
return_0000458,order_002450_1,prod_322,Wrong Size,2022-12-07 10:49:00+00:00,17.95
return_0000459,order_002450_2,prod_042,Wrong Size,2022-12-18 15:15:00+00:00,88.28
return_0000460,order_002459_1,prod_395,Not as Described,2022-12-05 22:33:00+00:00,61.7
return_0000461,order_002464_3,prod_064,Wrong Size,2022-12-17 18:00:00+00:00,66.74
return_0000462,order_002472_1,prod_210,Not as Described,2022-12-15 19:32:00+00:00,33.62
return_0000463,order_002494_1,prod_179,Defective,2022-12-06 21:22:00+00:00,82.16
return_0000464,order_002498_2,prod_541,Wrong Size,2022-12-22 13:44:00+00:00,28.0
return_0000465,order_002507_3,prod_072,Defective,2022-12-12 20:39:00+00:00,27.25
return_0000466,order_002518_1,prod_582,Not as Described,2022-12-01 19:38:00+00:00,76.53
return_0000467,order_002520_4,prod_597,Wrong Size,2022-12-25 18:54:00+00:00,49.37
return_0000468,order_002523_1,prod_501,Late Delivery,2022-12-13 19:24:00+00:00,70.3
return_0000469,order_002524_1,prod_221,Not as Described,2022-12-07 15:09:00+00:00,70.2
return_0000470,order_002524_2,prod_029,Wrong Size,2022-12-03 19:47:00+00:00,39.55
return_0000471,order_002525_2,prod_541,Late Delivery,2022-11-30 12:55:00+00:00,8.82
return_0000472,order_002534_4,prod_034,Changed Mind,2022-12-01 19:21:00+00:00,23.39
return_0000473,order_002538_4,prod_494,Changed Mind,2022-12-28 14:38:00+00:00,26.78
return_0000474,order_002578_1,prod_139,Changed Mind,2022-12-06 17:12:00+00:00,33.54
return_0000475,order_002588_1,prod_565,Wrong Size,2022-12-27 10:37:00+00:00,59.98
return_0000476,order_002590_1,prod_530,Late Delivery,2022-12-16 10:01:00+00:00,75.97
return_0000477,order_002595_3,prod_150,Changed Mind,2022-12-10 18:39:00+00:00,48.52
return_0000478,order_002596_1,prod_468,Changed Mind,2022-12-02 12:53:00+00:00,24.62
return_0000479,order_002599_3,prod_596,Wrong Size,2022-12-27 08:33:00+00:00,116.4
return_0000480,order_002601_1,prod_150,Changed Mind,2022-12-07 13:18:00+00:00,12.64
return_0000481,order_002601_5,prod_438,Not as Described,2022-12-18 13:59:00+00:00,19.16
return_0000482,order_002606_4,prod_530,Not as Described,2022-12-26 09:04:00+00:00,12.61
return_0000483,order_002607_2,prod_535,Changed Mind,2022-12-17 15:24:00+00:00,10.18
return_0000484,order_002610_2,prod_583,Wrong Size,2022-12-01 12:36:00+00:00,53.93
return_0000485,order_002619_1,prod_319,Changed Mind,2022-12-09 17:44:00+00:00,18.58
return_0000486,order_002622_2,prod_139,Changed Mind,2022-12-15 08:13:00+00:00,23.31
return_0000487,order_002623_3,prod_416,Wrong Size,2022-12-24 09:10:00+00:00,16.42
return_0000488,order_002627_1,prod_438,Late Delivery,2022-12-15 17:51:00+00:00,12.71
return_0000489,order_002628_1,prod_034,Wrong Size,2022-12-24 10:33:00+00:00,89.38
return_0000490,order_002631_2,prod_365,Not as Described,2022-12-17 19:52:00+00:00,96.04
return_0000491,order_002633_1,prod_526,Wrong Size,2022-12-12 10:15:00+00:00,13.14
return_0000492,order_002634_1,prod_560,Late Delivery,2022-12-05 19:18:00+00:00,21.64
return_0000493,order_002652_2,prod_335,Changed Mind,2022-12-01 17:34:00+00:00,22.69
return_0000494,order_002656_5,prod_410,Late Delivery,2022-11-30 14:02:00+00:00,97.77
return_0000495,order_002657_5,prod_159,Late Delivery,2022-12-17 20:54:00+00:00,81.6
return_0000496,order_002660_2,prod_282,Late Delivery,2022-12-27 21:08:00+00:00,9.41
return_0000497,order_002661_1,prod_246,Not as Described,2022-12-18 19:29:00+00:00,73.75
return_0000498,order_002664_4,prod_479,Not as Described,2022-12-13 22:00:00+00:00,104.2
return_0000499,order_002667_1,prod_049,Changed Mind,2022-12-07 21:00:00+00:00,68.52
return_0000500,order_002670_1,prod_549,Changed Mind,2022-12-22 17:27:00+00:00,132.95
return_0000501,order_002675_1,prod_546,Wrong Size,2022-12-03 17:44:00+00:00,46.18
return_0000502,order_002679_1,prod_560,Late Delivery,2022-12-13 22:10:00+00:00,25.76
return_0000503,order_002682_1,prod_093,Not as Described,2022-12-14 08:30:00+00:00,29.91
return_0000504,order_002687_1,prod_372,Wrong Size,2022-12-15 08:30:00+00:00,32.17
return_0000505,order_002689_3,prod_510,Not as Described,2022-12-29 20:34:00+00:00,60.77
return_0000506,order_002693_2,prod_120,Not as Described,2022-12-25 17:44:00+00:00,29.23
return_0000507,order_002702_1,prod_153,Defective,2022-12-01 08:35:00+00:00,5.67
return_0000508,order_002704_2,prod_537,Defective,2022-12-07 10:59:00+00:00,10.67
return_0000509,order_002710_3,prod_283,Wrong Size,2022-12-24 15:02:00+00:00,72.57
return_0000510,order_002710_4,prod_259,Not as Described,2022-12-09 13:24:00+00:00,89.72
return_0000511,order_002714_4,prod_035,Defective,2022-12-13 15:04:00+00:00,29.78
return_0000512,order_002715_3,prod_247,Not as Described,2022-12-06 13:45:00+00:00,31.24
return_0000513,order_002715_5,prod_374,Not as Described,2022-12-27 13:48:00+00:00,49.28
return_0000514,order_002718_3,prod_099,Defective,2022-12-12 17:27:00+00:00,91.76
return_0000515,order_002731_5,prod_080,Wrong Size,2022-12-25 10:12:00+00:00,193.9
return_0000516,order_002735_5,prod_049,Wrong Size,2022-12-07 11:40:00+00:00,100.62
return_0000517,order_002742_3,prod_207,Changed Mind,2022-12-23 16:16:00+00:00,37.06
return_0000518,order_002746_2,prod_503,Changed Mind,2022-12-23 15:13:00+00:00,23.08
return_0000519,order_002747_5,prod_475,Wrong Size,2022-12-11 20:02:00+00:00,71.96
return_0000520,order_002749_3,prod_544,Late Delivery,2022-12-19 20:03:00+00:00,37.73
return_0000521,order_002755_2,prod_525,Not as Described,2022-12-20 09:14:00+00:00,117.17
return_0000522,order_002756_2,prod_348,Late Delivery,2022-12-09 18:09:00+00:00,4.23
return_0000523,order_002766_1,prod_372,Changed Mind,2022-12-01 09:29:00+00:00,19.36
return_0000524,order_002772_4,prod_068,Changed Mind,2022-12-23 18:47:00+00:00,136.4
return_0000525,order_002773_1,prod_352,Changed Mind,2022-12-01 20:41:00+00:00,26.03
return_0000526,order_002778_3,prod_177,Late Delivery,2022-12-12 11:35:00+00:00,19.74
return_0000527,order_002789_1,prod_065,Defective,2022-12-14 11:49:00+00:00,8.93
return_0000528,order_002793_1,prod_255,Defective,2022-12-13 10:51:00+00:00,10.22
return_0000529,order_002800_1,prod_329,Changed Mind,2022-12-01 22:39:00+00:00,18.94
return_0000530,order_002803_3,prod_453,Not as Described,2022-12-16 15:52:00+00:00,18.6
return_0000531,order_002806_2,prod_225,Wrong Size,2022-12-15 15:58:00+00:00,6.57
return_0000532,order_002814_1,prod_221,Changed Mind,2022-12-12 12:05:00+00:00,38.21
return_0000533,order_002822_1,prod_485,Wrong Size,2022-12-08 09:55:00+00:00,145.52
return_0000534,order_002826_2,prod_018,Changed Mind,2022-12-16 12:06:00+00:00,15.86
return_0000535,order_002856_3,prod_586,Late Delivery,2022-12-09 11:24:00+00:00,135.1
return_0000536,order_002858_1,prod_427,Not as Described,2022-12-04 16:15:00+00:00,75.75
return_0000537,order_002860_1,prod_035,Late Delivery,2022-12-04 17:58:00+00:00,45.9
